locus_tag	uniprot_id	string_protein_id
PV_ATCC8482_02579	A6L396	435590.BVU_2503
PV_ATCC8482_02580	A6L397	435590.BVU_2504
PV_ATCC8482_02581	A6L398	435590.BVU_2505
PV_ATCC8482_02582	A6L399	435590.BVU_2506
PV_ATCC8482_02583	A6L3A0	435590.BVU_2507
PV_ATCC8482_02584	A6L3A1	435590.BVU_2508
PV_ATCC8482_02585	A6L3A2	435590.BVU_2509
PV_ATCC8482_02586	A6L3A3	435590.BVU_2510
PV_ATCC8482_02587	A6L3A4	435590.BVU_2511
PV_ATCC8482_02588	A6L3A5	435590.BVU_2512
PV_ATCC8482_02589	A6L3A6	435590.BVU_2513
PV_ATCC8482_02590	A6L3A7	435590.BVU_2514
PV_ATCC8482_02591	A6L3A8	435590.BVU_2515
PV_ATCC8482_02592	A6L3A9	435590.BVU_2516
PV_ATCC8482_02593	A6L3B0	435590.BVU_2517
PV_ATCC8482_02594	A6L3B1	435590.BVU_2518
PV_ATCC8482_02595	A6L3B2	435590.BVU_2519
PV_ATCC8482_02596	A6L3B3	435590.BVU_2520
PV_ATCC8482_02597	A6L3B4	435590.BVU_2521
PV_ATCC8482_02598	A6L3B5	435590.BVU_2522
PV_ATCC8482_02599	A6L3B6	435590.BVU_2523
PV_ATCC8482_02600	A6L3B7	435590.BVU_2524
PV_ATCC8482_02601	A6L3B8	435590.BVU_2525
PV_ATCC8482_02602	A6L3B9	435590.BVU_2526
PV_ATCC8482_02603	A6L3C0	435590.BVU_2527
PV_ATCC8482_02604	A6L3C1	435590.BVU_2528
PV_ATCC8482_02605	A6L3C2	435590.BVU_2529
PV_ATCC8482_02606	A6L3C3	435590.BVU_2530
PV_ATCC8482_02607	A6L3C4	435590.BVU_2531
PV_ATCC8482_02608	A6L3C5	435590.BVU_2532
PV_ATCC8482_02609	A6L3C6	435590.BVU_2533
PV_ATCC8482_02610	A6L3C7	435590.BVU_2534
PV_ATCC8482_02611	A6L3C8	435590.BVU_2535
PV_ATCC8482_02612	A6L3C9	435590.BVU_2536
PV_ATCC8482_02613	A6L3D0	435590.BVU_2537
PV_ATCC8482_02614	A6L3D1	435590.BVU_2538
PV_ATCC8482_02615	A6L3D2	435590.BVU_2539
PV_ATCC8482_02616	A6L3D3	435590.BVU_2540
PV_ATCC8482_02617	A6L3D4	435590.BVU_2541
PV_ATCC8482_02618	A6L3D5	435590.BVU_2542
PV_ATCC8482_02619	A6L3D6	435590.BVU_2543
PV_ATCC8482_02620	A6L3D7	435590.BVU_2544
PV_ATCC8482_02621	A6L3D8	435590.BVU_2545
PV_ATCC8482_02622	A6L3D9	435590.BVU_2546
PV_ATCC8482_02623	A6L3E0	435590.BVU_2547
PV_ATCC8482_02624	A6L3E1	435590.BVU_2548
PV_ATCC8482_02625	A6L3E2	435590.BVU_2549
PV_ATCC8482_02626	A6L3E3	435590.BVU_2550
PV_ATCC8482_02627	A6L3E4	435590.BVU_2551
PV_ATCC8482_02628	A6L3E5	435590.BVU_2552
PV_ATCC8482_02629	A6L3E6	435590.BVU_2553
PV_ATCC8482_02631	A6L3E7	435590.BVU_2554
PV_ATCC8482_02632	A6L3E8	435590.BVU_2555
PV_ATCC8482_02633	A6L3E9	435590.BVU_2556
PV_ATCC8482_02634	A6L3F0	435590.BVU_2557
PV_ATCC8482_02635	A6L3F1	435590.BVU_2558
PV_ATCC8482_02636	A6L3F2	435590.BVU_2559
PV_ATCC8482_02637	A6L3F3	435590.BVU_2560
PV_ATCC8482_02638	A6L3F4	435590.BVU_2561
PV_ATCC8482_02639	A6L3F5	435590.BVU_2562
PV_ATCC8482_02640	A6L3F6	435590.BVU_2563
PV_ATCC8482_02641	A6L3F7	435590.BVU_2564
PV_ATCC8482_02642	A6L3F8	435590.BVU_2565
PV_ATCC8482_02643	A6L3F9	435590.BVU_2566
PV_ATCC8482_02644	A6L3G0	435590.BVU_2567
PV_ATCC8482_02645	A6L3G1	435590.BVU_2568
PV_ATCC8482_02646	A6L3G2	435590.BVU_2569
PV_ATCC8482_02647	A6L3G3	435590.BVU_2570
PV_ATCC8482_02648	A6L3G4	435590.BVU_2571
PV_ATCC8482_02649	A6L3G5	435590.BVU_2572
PV_ATCC8482_02650	A6L3G6	435590.BVU_2573
PV_ATCC8482_02651	A6L3G7	435590.BVU_2574
PV_ATCC8482_02652	A6L3G8	435590.BVU_2575
PV_ATCC8482_02653		435590.BVU_1855
PV_ATCC8482_02655	A6L3G9	435590.BVU_2578
PV_ATCC8482_02656	A6L3H0	435590.BVU_2579
PV_ATCC8482_02657	A6L3H1	435590.BVU_2580
PV_ATCC8482_02658	A6L3H2	435590.BVU_2581
PV_ATCC8482_02659	A6L3H3	435590.BVU_2582
PV_ATCC8482_02660	A6L3H4	435590.BVU_2583
PV_ATCC8482_02661	A6L3H5	435590.BVU_2584
PV_ATCC8482_02663	A6L3H6	435590.BVU_2585
PV_ATCC8482_02664	A6L3H7	435590.BVU_2586
PV_ATCC8482_02665	A6L3H8	435590.BVU_2587
PV_ATCC8482_02666	A6L3H9	435590.BVU_2588
PV_ATCC8482_02667	A6L3I0	435590.BVU_2589
PV_ATCC8482_02668	A6L3I1	435590.BVU_2590
PV_ATCC8482_02669	A6L3I2	435590.BVU_2591
PV_ATCC8482_02670	A6L3I3	435590.BVU_2592
PV_ATCC8482_02671	A6L3I4	435590.BVU_2593
PV_ATCC8482_02673	A6L3I6	435590.BVU_2595
PV_ATCC8482_02674	A6L3I7	435590.BVU_2596
PV_ATCC8482_02675	A6L3I8	435590.BVU_2597
PV_ATCC8482_02676	A6L3I9	435590.BVU_2598
PV_ATCC8482_02677	A6L3J0	435590.BVU_2599
PV_ATCC8482_02678	A6L3J1	435590.BVU_2600
PV_ATCC8482_02679	A6L3J2	435590.BVU_2601
PV_ATCC8482_02680	A6L3J3	435590.BVU_2602
PV_ATCC8482_02681	A6L3J4	435590.BVU_2603
PV_ATCC8482_02682	A6L3J5	435590.BVU_2604
PV_ATCC8482_02683	A6L3J6	435590.BVU_2605
PV_ATCC8482_02684	A6L3J7	435590.BVU_2606
PV_ATCC8482_02685	A6L3J8	435590.BVU_2607
PV_ATCC8482_02686	A6L3J9	435590.BVU_2608
PV_ATCC8482_02687	A6L3K0	435590.BVU_2609
PV_ATCC8482_02688	A6L3K1	435590.BVU_2610
PV_ATCC8482_02689	A6L3K2	435590.BVU_2611
PV_ATCC8482_02690	A6L3K3	435590.BVU_2612
PV_ATCC8482_02691	A6L3K4	435590.BVU_2613
PV_ATCC8482_02692	A6L3K5	435590.BVU_2614
PV_ATCC8482_02693	A6L3K6	435590.BVU_2615
PV_ATCC8482_02696	A6L3K7	435590.BVU_2618
PV_ATCC8482_02697	A6L3K8	435590.BVU_2619
PV_ATCC8482_02698	A6L3K9	435590.BVU_2620
PV_ATCC8482_02699	A6L3L0	435590.BVU_2621
PV_ATCC8482_02700		435590.BVU_1425
PV_ATCC8482_02701	A6L3L2	435590.BVU_2623
PV_ATCC8482_02702	A6L3L3	435590.BVU_2624
PV_ATCC8482_02703	A6L3L4	435590.BVU_2625
PV_ATCC8482_02704	A6L3L5	435590.BVU_2626
PV_ATCC8482_02705	A6L3L6	435590.BVU_2627
PV_ATCC8482_02706	A6L3L7	435590.BVU_2628
PV_ATCC8482_02707	A6L3L8	435590.BVU_2629
PV_ATCC8482_02708	A6L3L9	435590.BVU_2630
PV_ATCC8482_02709	A6L3M0	435590.BVU_2631
PV_ATCC8482_02710	A6L3M1	435590.BVU_2632
PV_ATCC8482_02711	A6L3M2	435590.BVU_2633
PV_ATCC8482_02712	A6L3M3	435590.BVU_2634
PV_ATCC8482_02713	A6L3M4	435590.BVU_2635
PV_ATCC8482_02715	A6L3M6	435590.BVU_2638
PV_ATCC8482_02717	A6L3M8	435590.BVU_2640
PV_ATCC8482_02718	A6L3M9	435590.BVU_2641
PV_ATCC8482_02719	A6L3N0	435590.BVU_2642
PV_ATCC8482_02720	A6L3N1	435590.BVU_2643
PV_ATCC8482_02721	A6L3N2	435590.BVU_2644
PV_ATCC8482_02722	A6L3N3	435590.BVU_2645
PV_ATCC8482_02723	A6L3N4	435590.BVU_2646
PV_ATCC8482_02724	A6L3N5	435590.BVU_2647
PV_ATCC8482_02725	A6L3N6	435590.BVU_2648
PV_ATCC8482_02726	A6L3N7	435590.BVU_2649
PV_ATCC8482_02727	A6L3N8	435590.BVU_2650
PV_ATCC8482_02728	A6L3N9	435590.BVU_2651
PV_ATCC8482_02729	A6L3P0	435590.BVU_2652
PV_ATCC8482_02730	A6L3P1	435590.BVU_2653
PV_ATCC8482_02731	A6L3P2	435590.BVU_2654
PV_ATCC8482_02732	A6L3P3	435590.BVU_2655
PV_ATCC8482_02733	A6L3P4	435590.BVU_2656
PV_ATCC8482_02734	A6L3P5	435590.BVU_2657
PV_ATCC8482_02735	A6L3P6	435590.BVU_2658
PV_ATCC8482_02736	A6L3P7	435590.BVU_2659
PV_ATCC8482_02737	A6L3P8	435590.BVU_2660
PV_ATCC8482_02738	A6L3P9	435590.BVU_2661
PV_ATCC8482_02739	A6L3Q0	435590.BVU_2662
PV_ATCC8482_02740	A6L3Q1	435590.BVU_2663
PV_ATCC8482_02741	A6L3Q2	435590.BVU_2664
PV_ATCC8482_02742	A6L3Q3	435590.BVU_2665
PV_ATCC8482_02743	A6L3Q4	435590.BVU_2666
PV_ATCC8482_02744	A6L3Q5	435590.BVU_2667
PV_ATCC8482_02745	A6L3Q6	435590.BVU_2668
PV_ATCC8482_02746	A6L3Q7	435590.BVU_2669
PV_ATCC8482_02748	A6L3Q8	435590.BVU_2670
PV_ATCC8482_02750	A6L3R0	435590.BVU_2672
PV_ATCC8482_02752	A6L3R1	435590.BVU_2673
PV_ATCC8482_02753	A6L3R2	435590.BVU_2674
PV_ATCC8482_02754	A6L3R3	435590.BVU_2675
PV_ATCC8482_02755	A6L3R4	435590.BVU_2676
PV_ATCC8482_02756	A6L3R5	435590.BVU_2677
PV_ATCC8482_02757	A6L3R6	435590.BVU_2678
PV_ATCC8482_02758	A6L3R7	435590.BVU_2679
PV_ATCC8482_02759	A6L3R8	435590.BVU_2680
PV_ATCC8482_02760	A6L3R9	435590.BVU_2681
PV_ATCC8482_02761	A6L3S0	435590.BVU_2682
PV_ATCC8482_02762	A6L3S1	435590.BVU_2683
PV_ATCC8482_02763	A6L3S2	435590.BVU_2684
PV_ATCC8482_02764	A6L3S3	435590.BVU_2685
PV_ATCC8482_02765	A6L3S4	435590.BVU_2686
PV_ATCC8482_02767	A6L3S6	435590.BVU_2688
PV_ATCC8482_02768	A6L3S7	435590.BVU_2689
PV_ATCC8482_02769	A6L3S8	435590.BVU_2690
PV_ATCC8482_02770	A6L3S9	435590.BVU_2691
PV_ATCC8482_02772	A6L3T0	435590.BVU_2692
PV_ATCC8482_02773	A6L3T1	435590.BVU_2693
PV_ATCC8482_02774	A6L3T2	435590.BVU_2694
PV_ATCC8482_02775	A6L3T3	435590.BVU_2695
PV_ATCC8482_02776	A6L3T4	435590.BVU_2696
PV_ATCC8482_02777	A6L3T5	435590.BVU_2697
PV_ATCC8482_02778	A6L3T6	435590.BVU_2698
PV_ATCC8482_02779	A6L3T7	435590.BVU_2699
PV_ATCC8482_02781	A6L3T8	435590.BVU_2701
PV_ATCC8482_02782	A6L3T9	435590.BVU_2702
PV_ATCC8482_02783	A6L3U0	435590.BVU_2703
PV_ATCC8482_02784	A6L3U1	435590.BVU_2704
PV_ATCC8482_02785	A6L3U2	435590.BVU_2705
PV_ATCC8482_02786	A6L3U3	435590.BVU_2706
PV_ATCC8482_02787	A6L3U4	435590.BVU_2707
PV_ATCC8482_02788	A6L3U5	435590.BVU_2708
PV_ATCC8482_02789	A6L3U6	435590.BVU_2709
PV_ATCC8482_02790	A6L3U7	435590.BVU_2710
PV_ATCC8482_02791	A6L3U8	435590.BVU_2711
PV_ATCC8482_02792	A6L5Q8	435590.BVU_2712
PV_ATCC8482_02793	A6L3V0	435590.BVU_2713
PV_ATCC8482_02794	A6L3V1	435590.BVU_2714
PV_ATCC8482_02795	A6L3V2	435590.BVU_2715
PV_ATCC8482_02798	A6L3V4	435590.BVU_2718
PV_ATCC8482_02799	A6L3V5	435590.BVU_2719
PV_ATCC8482_02800	A6L3V6	435590.BVU_2720
PV_ATCC8482_02801	A6L3V7	435590.BVU_2721
PV_ATCC8482_02802	A6L3V8	435590.BVU_2722
PV_ATCC8482_02803	A6L3V9	435590.BVU_2723
PV_ATCC8482_02804	A6L3W0	435590.BVU_2724
PV_ATCC8482_02805	A6L3W1	435590.BVU_2725
PV_ATCC8482_02806	A6L3W2	435590.BVU_2726
PV_ATCC8482_02807	A6L3W3	435590.BVU_2727
PV_ATCC8482_02808	A6L3W4	435590.BVU_2728
PV_ATCC8482_02809	A6L3W5	435590.BVU_2729
PV_ATCC8482_02810	A6L3W6	435590.BVU_2730
PV_ATCC8482_02811	A6L3W7	435590.BVU_2731
PV_ATCC8482_02812	A6L3W8	435590.BVU_2732
PV_ATCC8482_02813	A6L3W9	435590.BVU_2733
PV_ATCC8482_02814	A6L3X0	435590.BVU_2734
PV_ATCC8482_02815	A6L3X1	435590.BVU_2735
PV_ATCC8482_02816	A6L3X2	435590.BVU_2736
PV_ATCC8482_02817	A6L3X3	435590.BVU_2737
PV_ATCC8482_02818	A6L3X4	435590.BVU_2738
PV_ATCC8482_02819	A6L3X5	435590.BVU_2739
PV_ATCC8482_02820	A6L3X6	435590.BVU_2740
PV_ATCC8482_02821	A6L3X7	435590.BVU_2741
PV_ATCC8482_02822	A6L3X8	435590.BVU_2742
PV_ATCC8482_02823	A6L3X9	435590.BVU_2743
PV_ATCC8482_02824	A6L3Y0	435590.BVU_2744
PV_ATCC8482_02825	A6L3Y1	435590.BVU_2745
PV_ATCC8482_02826	A6L3Y2	435590.BVU_2746
PV_ATCC8482_02827	A6L3Y3	435590.BVU_2747
PV_ATCC8482_02828	A6L3Y4	435590.BVU_2748
PV_ATCC8482_02829	A6L3Y5	435590.BVU_2749
PV_ATCC8482_02830	A6L3Y6	435590.BVU_2750
PV_ATCC8482_02831	A6L3Y7	435590.BVU_2751
PV_ATCC8482_02832	A6L3Y8	435590.BVU_2752
PV_ATCC8482_02833	A6L3Y9	435590.BVU_2753
PV_ATCC8482_02835	A6L3Z0	435590.BVU_2754
PV_ATCC8482_02836	A6L3Z1	435590.BVU_2755
PV_ATCC8482_02837	A6L3Z2	435590.BVU_2756
PV_ATCC8482_02838	A6L3Z3	435590.BVU_2757
PV_ATCC8482_02839	A6L3Z4	435590.BVU_2758
PV_ATCC8482_02840	A6L3Z5	435590.BVU_2759
PV_ATCC8482_02841	A6L3Z6	435590.BVU_2760
PV_ATCC8482_02842	A6L3Z7	435590.BVU_2761
PV_ATCC8482_02843	A6L3Z8	435590.BVU_2762
PV_ATCC8482_02844	A6L3Z9	435590.BVU_2763
PV_ATCC8482_02845	A6L400	435590.BVU_2764
PV_ATCC8482_02846	A6L401	435590.BVU_2765
PV_ATCC8482_02847	A6L402	435590.BVU_2766
PV_ATCC8482_02848	A6L403	435590.BVU_2767
PV_ATCC8482_02849	A6L404	435590.BVU_2768
PV_ATCC8482_02850	A6L405	435590.BVU_2769
PV_ATCC8482_02851	A6L406	435590.BVU_2770
PV_ATCC8482_02853	A6L407	435590.BVU_2771
PV_ATCC8482_02854	A6L408	435590.BVU_2772
PV_ATCC8482_02855	A6L409	435590.BVU_2773
PV_ATCC8482_02856	A6L410	435590.BVU_2774
PV_ATCC8482_02857	A6L411	435590.BVU_2775
PV_ATCC8482_02858	A6L412	435590.BVU_2776
PV_ATCC8482_02859	A6L413	435590.BVU_2777
PV_ATCC8482_02861		435590.BVU_2244
PV_ATCC8482_02862	A6L414	435590.BVU_2780
PV_ATCC8482_02863	A6L415	435590.BVU_2781
PV_ATCC8482_02864	A6L416	435590.BVU_2782
PV_ATCC8482_02865	A6L417	435590.BVU_2783
PV_ATCC8482_02866	A6L418	435590.BVU_2784
PV_ATCC8482_02867		435590.BVU_4006
PV_ATCC8482_02868	A6L419	435590.BVU_2787
PV_ATCC8482_02869	A6L420	435590.BVU_2788
PV_ATCC8482_02870	A6L421	435590.BVU_2789
PV_ATCC8482_02871	A6L422	435590.BVU_2790
PV_ATCC8482_02872	A6L423	435590.BVU_2791
PV_ATCC8482_02873	A6L424	435590.BVU_2792
PV_ATCC8482_02874	A6L425	435590.BVU_2793
PV_ATCC8482_02875	A6L426	435590.BVU_2794
PV_ATCC8482_02876	A6L427	435590.BVU_2795
PV_ATCC8482_02877	A6L428	435590.BVU_2796
PV_ATCC8482_02878	A6L429	435590.BVU_2797
PV_ATCC8482_02879	A6L430	435590.BVU_2798
PV_ATCC8482_02880	A6L431	435590.BVU_2799
PV_ATCC8482_02882	A6L432	435590.BVU_2800
PV_ATCC8482_02883	A6L433	435590.BVU_2801
PV_ATCC8482_02884	A6L434	435590.BVU_2802
PV_ATCC8482_02885	A6L435	435590.BVU_2803
PV_ATCC8482_02886	A6L436	435590.BVU_2804
PV_ATCC8482_02887	A6L437	435590.BVU_2805
PV_ATCC8482_02888	A6L438	435590.BVU_2806
PV_ATCC8482_02890	A6L439	435590.BVU_2807
PV_ATCC8482_02892	A6L440	435590.BVU_2808
PV_ATCC8482_02893	A6L441	435590.BVU_2809
PV_ATCC8482_02894	A6L442	435590.BVU_2810
PV_ATCC8482_02895	A6L443	435590.BVU_2811
PV_ATCC8482_02896	A6L444	435590.BVU_2812
PV_ATCC8482_02897	A6L445	435590.BVU_2813
PV_ATCC8482_02898		435590.BVU_2817
PV_ATCC8482_02899	A6L448	435590.BVU_2816
PV_ATCC8482_02900	A6L447	435590.BVU_2815
PV_ATCC8482_02901	A6L449	435590.BVU_2817
PV_ATCC8482_02902	A6L450	435590.BVU_2818
PV_ATCC8482_02903	A6L451	435590.BVU_2819
PV_ATCC8482_02904	A6L452	435590.BVU_2820
PV_ATCC8482_02905	A6L453	435590.BVU_2821
PV_ATCC8482_02906	A6L454	435590.BVU_2822
PV_ATCC8482_02907	A6L455	435590.BVU_2823
PV_ATCC8482_02908	A6L456	435590.BVU_2824
PV_ATCC8482_02909	A6L457	435590.BVU_2825
PV_ATCC8482_02910	A6L458	435590.BVU_2826
PV_ATCC8482_02911	A6L459	435590.BVU_2827
PV_ATCC8482_02913	A6L460	435590.BVU_2828
PV_ATCC8482_02915	A6L461	435590.BVU_2829
PV_ATCC8482_02916	A6L462	435590.BVU_2830
PV_ATCC8482_02917	A6L463	435590.BVU_2831
PV_ATCC8482_02918	A6L464	435590.BVU_2832
PV_ATCC8482_02919	A6L465	435590.BVU_2833
PV_ATCC8482_02920	A6L466	435590.BVU_2834
PV_ATCC8482_02921	A6L467	435590.BVU_2835
PV_ATCC8482_02922	A6L468	435590.BVU_2836
PV_ATCC8482_02923	A6L469	435590.BVU_2837
PV_ATCC8482_02924	A6L470	435590.BVU_2838
PV_ATCC8482_02925	A6L471	435590.BVU_2839
PV_ATCC8482_02926	A6L472	435590.BVU_2840
PV_ATCC8482_02927	A6L473	435590.BVU_2841
PV_ATCC8482_02928	A6L474	435590.BVU_2842
PV_ATCC8482_02929	A6L475	435590.BVU_2843
PV_ATCC8482_02930	A6L476	435590.BVU_2844
PV_ATCC8482_02931	A6L477	435590.BVU_2845
PV_ATCC8482_02932	A6L478	435590.BVU_2846
PV_ATCC8482_02933	A6L479	435590.BVU_2847
PV_ATCC8482_02934	A6L480	435590.BVU_2848
PV_ATCC8482_02936	A6L481	435590.BVU_2849
PV_ATCC8482_02937	A6L482	435590.BVU_2850
PV_ATCC8482_02938	A6L483	435590.BVU_2851
PV_ATCC8482_02941	A6L484	435590.BVU_2852
PV_ATCC8482_02942	A6L485	435590.BVU_2853
PV_ATCC8482_02943	A6L486	435590.BVU_2854
PV_ATCC8482_02944	A6L487	435590.BVU_2855
PV_ATCC8482_02945	A6L489	435590.BVU_2857
PV_ATCC8482_02946	A6L490	435590.BVU_2858
PV_ATCC8482_02947	A6L491	435590.BVU_2859
PV_ATCC8482_02948	A6L492	435590.BVU_2860
PV_ATCC8482_02949	A6L493	435590.BVU_2861
PV_ATCC8482_02951	A6L494	435590.BVU_2865
PV_ATCC8482_02954	A6L496	435590.BVU_2867
PV_ATCC8482_02956	A6L498	435590.BVU_2870
PV_ATCC8482_02959	A6L4A0	435590.BVU_2872
PV_ATCC8482_02960	A6L4A1	435590.BVU_2873
PV_ATCC8482_02961	A6L4A2	435590.BVU_2874
PV_ATCC8482_02962	A6L4A3	435590.BVU_2875
PV_ATCC8482_02963	A6L4A4	435590.BVU_2876
PV_ATCC8482_02964	A6L4A5	435590.BVU_2877
PV_ATCC8482_02965	A6L4A6	435590.BVU_2878
PV_ATCC8482_02966	A6L4A7	435590.BVU_2879
PV_ATCC8482_02967	A6L4A8	435590.BVU_2880
PV_ATCC8482_02968	A6L108	435590.BVU_1691
PV_ATCC8482_02969	A6L107	435590.BVU_1690
PV_ATCC8482_02973	A6L4B2	435590.BVU_2887
PV_ATCC8482_02974	A6L4B3	435590.BVU_2888
PV_ATCC8482_02975	A6L4B4	435590.BVU_2889
PV_ATCC8482_02976	A6L4B5	435590.BVU_2890
PV_ATCC8482_02977	A6L4B6	435590.BVU_2891
PV_ATCC8482_02978	A6L4B7	435590.BVU_2892
PV_ATCC8482_02979	A6L4B8	435590.BVU_2893
PV_ATCC8482_02980	A6L4B9	435590.BVU_2894
PV_ATCC8482_02981	A6L4C0	435590.BVU_2895
PV_ATCC8482_02982	A6L4C1	435590.BVU_2896
PV_ATCC8482_02983	A6L4C2	435590.BVU_2897
PV_ATCC8482_02984	A6L4C3	435590.BVU_2898
PV_ATCC8482_02985	A6L4C4	435590.BVU_2899
PV_ATCC8482_02986	A6L099	435590.BVU_1425
PV_ATCC8482_02987	A6L4C6	435590.BVU_2901
PV_ATCC8482_02988	A6L4C7	435590.BVU_2902
PV_ATCC8482_02989	A6L4C8	435590.BVU_2903
PV_ATCC8482_02990	A6L4C9	435590.BVU_2904
PV_ATCC8482_02992	A6L4D0	435590.BVU_2905
PV_ATCC8482_02993	A6L4D1	435590.BVU_2906
PV_ATCC8482_02994	A6L4D3	435590.BVU_2908
PV_ATCC8482_02995	A6L4D5	435590.BVU_2910
PV_ATCC8482_02996	A6L4D6	435590.BVU_2911
PV_ATCC8482_02997	A6L4D7	435590.BVU_2912
PV_ATCC8482_02998	A6L4D8	435590.BVU_2913
PV_ATCC8482_02999	A6L4D9	435590.BVU_2914
PV_ATCC8482_03000	A6L4E0	435590.BVU_2915
PV_ATCC8482_03001	A6L4E1	435590.BVU_2916
PV_ATCC8482_03002	A6L4E2	435590.BVU_2917
PV_ATCC8482_03003	A6L4E3	435590.BVU_2918
PV_ATCC8482_03004	A6L4E4	435590.BVU_2919
PV_ATCC8482_03005	A6L4E5	435590.BVU_2920
PV_ATCC8482_03006	A6L4E6	435590.BVU_2921
PV_ATCC8482_03007	A6L4E7	435590.BVU_2922
PV_ATCC8482_03008	A6L4E8	435590.BVU_2923
PV_ATCC8482_03009	A6L4E9	435590.BVU_2924
PV_ATCC8482_03010	A6L4F0	435590.BVU_2925
PV_ATCC8482_03011		435590.BVU_0197
PV_ATCC8482_03012	A6L4F2	435590.BVU_2927
PV_ATCC8482_03013	A6L4F3	435590.BVU_2928
PV_ATCC8482_03014	A6L4F4	435590.BVU_2929
PV_ATCC8482_03015	A6L4F5	435590.BVU_2930
PV_ATCC8482_03016	A6L4F6	435590.BVU_2931
PV_ATCC8482_03017	A6L4F7	435590.BVU_2932
PV_ATCC8482_03018	A6L4F8	435590.BVU_2933
PV_ATCC8482_03019	A6L4F9	435590.BVU_2934
PV_ATCC8482_03020	A6L4G0	435590.BVU_2935
PV_ATCC8482_03021	A6L4G1	435590.BVU_2936
PV_ATCC8482_03022	A6L4G2	435590.BVU_2937
PV_ATCC8482_03023	A6L4G3	435590.BVU_2938
PV_ATCC8482_03024	A6L4G4	435590.BVU_2939
PV_ATCC8482_03025	A6L4G5	435590.BVU_2940
PV_ATCC8482_03026	A6L4G6	435590.BVU_2941
PV_ATCC8482_03027	A6L4G7	435590.BVU_2942
PV_ATCC8482_03029	A6L4G8	435590.BVU_2943
PV_ATCC8482_03030	A6L4G9	435590.BVU_2944
PV_ATCC8482_03031	A6L4H0	435590.BVU_2945
PV_ATCC8482_03032	A6L4H1	435590.BVU_2946
PV_ATCC8482_03033	A6L4H2	435590.BVU_2947
PV_ATCC8482_03034	A6L4H3	435590.BVU_2948
PV_ATCC8482_03035	A6L4H4	435590.BVU_2949
PV_ATCC8482_03036	A6L4H5	435590.BVU_2950
PV_ATCC8482_03037	A6L4H6	435590.BVU_2951
PV_ATCC8482_03038	A6L4H7	435590.BVU_2952
PV_ATCC8482_03039	A6L4H8	435590.BVU_2953
PV_ATCC8482_03040	A6L4H9	435590.BVU_2954
PV_ATCC8482_03041	A6L4I0	435590.BVU_2955
PV_ATCC8482_03042	A6L4I1	435590.BVU_2956
PV_ATCC8482_03043	A6L4I2	435590.BVU_2957
PV_ATCC8482_03044	A6L4I3	435590.BVU_2958
PV_ATCC8482_03045	A6L4I5	435590.BVU_2960
PV_ATCC8482_03047	A6L4I7	435590.BVU_2962
PV_ATCC8482_03048	A6L4I8	435590.BVU_2963
PV_ATCC8482_03052	A6L4I9	435590.BVU_2964
PV_ATCC8482_03053	A6L4J0	435590.BVU_2965
PV_ATCC8482_03054	A6L4J1	435590.BVU_2966
PV_ATCC8482_03055	A6L4J2	435590.BVU_2967
PV_ATCC8482_03056	A6L4J3	435590.BVU_2968
PV_ATCC8482_03057	A6L4J4	435590.BVU_2969
PV_ATCC8482_03058	A6L4J6	435590.BVU_2971
PV_ATCC8482_03059	A6L4J7	435590.BVU_2972
PV_ATCC8482_03060	A6L4J8	435590.BVU_2973
PV_ATCC8482_03061	A6L4J9	435590.BVU_2974
PV_ATCC8482_03063	A6L4K0	435590.BVU_2976
PV_ATCC8482_03064	A6L4K1	435590.BVU_2977
PV_ATCC8482_03065	A6L4K2	435590.BVU_2978
PV_ATCC8482_03066	A6L4K3	435590.BVU_2979
PV_ATCC8482_03067	A6L4K4	435590.BVU_2980
PV_ATCC8482_03068	A6L4K5	435590.BVU_2981
PV_ATCC8482_03069	A6L4K6	435590.BVU_2982
PV_ATCC8482_03070	A6L4K7	435590.BVU_2983
PV_ATCC8482_03071	A6L4K8	435590.BVU_2984
PV_ATCC8482_03072	A6L4K9	435590.BVU_2985
PV_ATCC8482_03073	A6L4L0	435590.BVU_2986
PV_ATCC8482_03074	A6L4L1	435590.BVU_2987
PV_ATCC8482_03075	A6L4L2	435590.BVU_2988
PV_ATCC8482_03076	A6L4L3	435590.BVU_2989
PV_ATCC8482_03077	A6L4L4	435590.BVU_2990
PV_ATCC8482_03078	A6L4L5	435590.BVU_2991
PV_ATCC8482_03079	A6L4L6	435590.BVU_2992
PV_ATCC8482_03080	A6L4L7	435590.BVU_2993
PV_ATCC8482_03081	A6L4L8	435590.BVU_2994
PV_ATCC8482_03082	A6L4L9	435590.BVU_2995
PV_ATCC8482_03083	A6L4M0	435590.BVU_2996
PV_ATCC8482_03084	A6L4M1	435590.BVU_2997
PV_ATCC8482_03085	A6L4M2	435590.BVU_2998
PV_ATCC8482_03086	A6L4M3	435590.BVU_2999
PV_ATCC8482_03087	A6L4M4	435590.BVU_3000
PV_ATCC8482_03088	A6L4M5	435590.BVU_3001
PV_ATCC8482_03089	A6L4M6	435590.BVU_3002
PV_ATCC8482_03090	A6L4M7	435590.BVU_3003
PV_ATCC8482_03091	A6L4M8	435590.BVU_3004
PV_ATCC8482_03092	A6L4M9	435590.BVU_3005
PV_ATCC8482_03093	A6L4N0	435590.BVU_3006
PV_ATCC8482_03094	A6L4N1	435590.BVU_3007
