species,media,element,locus_tag,old_locus_tag,gene_name,product,uniProt,TAs_in_orf,ins_in_orf,TAs_hit,MRC_orf,max_run_nonIns_Gumbel,nucs_in_max_run_nonIns_Gumbel,post_prob_essentiality_Gumbel,Gumbel,ES_sites_HMM,GD_sites_HMM,NE_sites_HMM,GA_sites_HMM,HMM,consistency_TA_HMM,probES,probGD,probNE,probGA,confidence_score_HMM,flag_HMM,start,end,overlapping_orf,embedded_orf,meanMAPQ,sequencelength_nt,HMM_mod,HMM_essentiality_call_agreement,Gumbel_essentiality_call_agreement,final_essentiality_call_agreement,eggNOG_OGs_Bacteroidetes,eggNOG_OGs_Bacteria,eggNOG_OGs_Bacteroidia,EggNOG_PFAMs,eggNOG_OGs,EggNOG_KEGG_Pathway,EggNOG_KEGG_Module,EggNOG_KEGG_ko,EggNOG_GOs,EggNOG_COG_category,n_species_per_OG,n_calls_per_OG,essentiality_across,max_prob,max_prob_column,final_call_240817,unified_final_call_240817
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01235-and-BU_ATCC8492_01236,NA,blank,blank,NA,18,17,0.9444,40.24,1,2,0,not_essential,0,0,18,0,not_essential,1,0,0.633303,0.29944,0.067257,0.2994,ambiguous,1613792,1614139,FALSE,FALSE,41.6465178169126,347,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.633303,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01235-and-BU_ATCC8492_01236,NA,blank,blank,NA,18,14,0.7778,35.86,1,2,0,not_essential,0,0,18,0,not_essential,1,0,0.648089,0.292315,0.059596,0.2923,ambiguous,1613792,1614139,FALSE,FALSE,40.6052124262818,347,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.648089,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01237-and-BU_ATCC8492_01238,NA,blank,blank,NA,6,5,0.8333,68.4,1,2,-1,too_short,0,0,6,0,not_essential,1,0,0.052361,0.782494,0.165146,0.7825,NA,1619028,1619068,FALSE,FALSE,39.1101819925778,40,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.782494,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01237-and-BU_ATCC8492_01238,NA,blank,blank,NA,6,5,0.8333,29.8,1,2,-1,too_short,0,0,6,0,not_essential,1,0,0.747716,0.208465,0.043819,0.2085,low-confidence,1619028,1619068,FALSE,FALSE,38.3354312354312,40,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.747716,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01239-and-BU_ATCC8492_01240,NA,blank,blank,NA,22,21,0.9545,108.9,1,2,0,not_essential,0,0,22,0,not_essential,1,0,1E-06,0.815731,0.184268,0.8157,NA,1623670,1624063,FALSE,FALSE,39.7334553491377,393,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.815731,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01239-and-BU_ATCC8492_01240,NA,blank,blank,NA,22,20,0.9091,63.55,1,2,0,not_essential,0,0,22,0,not_essential,1,0,0.005024,0.83167,0.163306,0.8317,NA,1623670,1624063,FALSE,FALSE,40.2737904046879,393,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.83167,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01240-and-BU_ATCC8492_01241,NA,blank,blank,NA,17,16,0.9412,54.5,1,2,0,not_essential,0,0,17,0,not_essential,1,0,0.262588,0.60629,0.131122,0.6063,ambiguous,1625636,1625885,FALSE,FALSE,40.8909804538084,249,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.60629,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01240-and-BU_ATCC8492_01241,NA,blank,blank,NA,17,16,0.9412,48.56,1,2,0,not_essential,0,0,17,0,not_essential,1,0,0.121449,0.732309,0.146242,0.7323,NA,1625636,1625885,FALSE,FALSE,41.4254827606002,249,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.732309,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01241-and-BU_ATCC8492_01242,NA,blank,blank,NA,13,11,0.8462,46.91,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0.553783,0.366153,0.080064,0.3662,ambiguous,1627668,1627824,FALSE,FALSE,41.907416206131,156,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.553783,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01241-and-BU_ATCC8492_01242,NA,blank,blank,NA,13,9,0.6923,48.33,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0.249786,0.627557,0.122657,0.6276,NA,1627668,1627824,FALSE,FALSE,38.8093439777318,156,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.627557,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01242-and-BU_ATCC8492_01243,NA,blank,blank,NA,7,5,0.7143,41.4,1,2,-1,too_short,0,0,7,0,not_essential,1,0,0.755561,0.200233,0.044206,0.2002,low-confidence,1631971,1632108,FALSE,FALSE,39.0691548395346,137,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.755561,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01242-and-BU_ATCC8492_01243,NA,blank,blank,NA,7,4,0.5714,35.5,1,2,-1,too_short,0,0,7,0,not_essential,1,0,0.763559,0.196734,0.039707,0.1967,low-confidence,1631971,1632108,FALSE,FALSE,39.9234099234099,137,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.763559,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01243-and-BU_ATCC8492_01244,NA,blank,blank,NA,10,8,0.8,83.75,2,31,-1,too_short,0,0,10,0,not_essential,1,0,0.002438,0.823497,0.174064,0.8235,NA,1634992,1635153,FALSE,FALSE,36.5053481017255,161,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.823497,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01243-and-BU_ATCC8492_01244,NA,blank,blank,NA,10,8,0.8,74.38,1,2,-1,too_short,0,0,10,0,not_essential,1,0,0.000301,0.835598,0.164102,0.8356,NA,1634992,1635153,FALSE,FALSE,39.5437444801693,161,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.835598,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01244-and-BU_ATCC8492_01245,NA,blank,blank,NA,5,5,1,182.4,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0,0.722837,0.277163,0.7228,NA,1637653,1637699,FALSE,FALSE,40.5085602826983,46,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.722837,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01244-and-BU_ATCC8492_01245,NA,blank,blank,NA,5,5,1,89.6,0,0,-1,too_short,0,0,5,0,not_essential,1,0,1E-06,0.826693,0.173307,0.8267,NA,1637653,1637699,FALSE,FALSE,41.9120255770632,46,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.826693,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01245-and-BU_ATCC8492_01246,NA,blank,blank,NA,11,9,0.8182,108.78,1,2,0,not_essential,0,0,11,0,not_essential,1,0,2E-06,0.817166,0.182832,0.8172,NA,1639914,1640109,FALSE,FALSE,39.4031495557054,195,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.817166,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01245-and-BU_ATCC8492_01246,NA,blank,blank,NA,11,9,0.8182,59.56,1,2,0,not_essential,0,0,11,0,not_essential,1,0,0.019289,0.820908,0.159803,0.8209,NA,1639914,1640109,FALSE,FALSE,37.6550313085994,195,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.820908,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01246-and-BU_ATCC8492_01247,NA,blank,blank,NA,5,4,0.8,48.75,1,2,-1,too_short,0,0,5,0,not_essential,1,0,0.535925,0.381313,0.082762,0.3813,ambiguous,1642573,1642668,FALSE,FALSE,41.4506770130454,95,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.535925,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01246-and-BU_ATCC8492_01247,NA,blank,blank,NA,5,5,1,18.8,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0.756571,0.19832,0.045109,0.1983,low-confidence,1642573,1642668,FALSE,FALSE,42,95,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.756571,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01248-and-BU_ATCC8492_01249,NA,blank,blank,NA,11,9,0.8182,128.33,1,2,-1,too_short,0,0,11,0,not_essential,1,0,0,0.803807,0.196193,0.8038,NA,1644803,1644906,FALSE,FALSE,40.9881104426224,103,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.803807,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01248-and-BU_ATCC8492_01249,NA,blank,blank,NA,11,8,0.7273,128.88,2,9,-1,too_short,0,0,11,0,not_essential,1,0,0,0.789347,0.210653,0.7893,NA,1644803,1644906,FALSE,FALSE,41.8089392810816,103,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.789347,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01249-and-BU_ATCC8492_01250,NA,blank,blank,NA,9,4,0.4444,44.5,3,8,-1,too_short,3,0,6,0,not_essential,0.667,0,0.781368,0.17957,0.039061,0.1796,low-confidence,1645462,1645531,FALSE,FALSE,41.866398013751,69,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.781368,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01249-and-BU_ATCC8492_01250,NA,blank,blank,NA,9,6,0.6667,12.83,3,8,-1,too_short,3,0,6,0,not_essential,0.667,0,0.917312,0.067247,0.015441,0.0672,low-confidence,1645462,1645531,FALSE,FALSE,41.9903846153846,69,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.917312,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01250-and-BU_ATCC8492_01251,NA,blank,blank,NA,12,8,0.6667,34.88,2,14,-1,too_short,0,0,12,0,not_essential,1,0,0.852822,0.120091,0.027087,0.1201,low-confidence,1645754,1645886,FALSE,FALSE,40.7563201303501,132,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.852822,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01250-and-BU_ATCC8492_01251,NA,blank,blank,NA,12,6,0.5,34.33,4,26,-1,too_short,0,0,12,0,not_essential,1,0,0.80716,0.160376,0.032464,0.1604,low-confidence,1645754,1645886,FALSE,FALSE,41.7873936362219,132,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.80716,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01251-and-BU_ATCC8492_01252,NA,blank,blank,NA,3,3,1,151.67,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.776204,0.223796,0.7762,NA,1648323,1648392,FALSE,FALSE,40.783973136074,69,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.776204,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01251-and-BU_ATCC8492_01252,NA,blank,blank,NA,3,3,1,109.67,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.810492,0.189508,0.8105,NA,1648323,1648392,FALSE,FALSE,41.623709439528,69,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.810492,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01253-and-BU_ATCC8492_01254,NA,blank,blank,NA,19,17,0.8947,146.18,1,2,0,not_essential,0,0,19,0,not_essential,1,0,0,0.784619,0.215381,0.7846,NA,1649478,1649757,FALSE,FALSE,40.4788751725126,279,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.784619,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01253-and-BU_ATCC8492_01254,NA,blank,blank,NA,19,17,0.8947,113.65,1,2,0,not_essential,0,0,19,0,not_essential,1,0,0,0.808,0.192,0.808,NA,1649478,1649757,FALSE,FALSE,41.8613280385665,279,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.808,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01254-and-BU_ATCC8492_01255,NA,blank,blank,NA,11,10,0.9091,112.3,1,2,-1,too_short,0,0,11,0,not_essential,1,0,1E-06,0.814365,0.185635,0.8144,NA,1650256,1650416,FALSE,FALSE,39.8206794234633,160,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.814365,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01254-and-BU_ATCC8492_01255,NA,blank,blank,NA,11,7,0.6364,114,1,2,-1,too_short,0,0,11,0,not_essential,1,0,0,0.810643,0.189357,0.8106,NA,1650256,1650416,FALSE,FALSE,41.7459046386513,160,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.810643,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01255-and-BU_ATCC8492_01256,NA,blank,blank,NA,3,2,0.6667,227.5,1,2,-1,too_short,0,0,3,0,not_essential,1,0,0,0.596175,0.403825,0.5962,ambiguous,1650978,1651050,FALSE,FALSE,41.7740303280613,72,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.596175,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01255-and-BU_ATCC8492_01256,NA,blank,blank,NA,3,3,1,141.33,0,0,-1,too_short,0,0,3,0,not_essential,1,0,0,0.761735,0.238265,0.7617,NA,1650978,1651050,FALSE,FALSE,38.1498816216463,72,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.761735,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01256-and-BU_ATCC8492_01257,NA,blank,blank,NA,13,12,0.9231,81.25,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0.002949,0.822264,0.174787,0.8223,NA,1651588,1651722,FALSE,FALSE,40.4778421483877,134,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.822264,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01256-and-BU_ATCC8492_01257,NA,blank,blank,NA,13,10,0.7692,37.2,1,2,-1,too_short,0,0,13,0,not_essential,1,0,0.614417,0.32059,0.064993,0.3206,ambiguous,1651588,1651722,FALSE,FALSE,41.1868573284015,134,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.614417,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01257-and-BU_ATCC8492_01258,NA,blank,blank,NA,12,8,0.6667,14,4,18,-1,too_short,0,0,12,0,not_essential,1,0,0.920653,0.06348,0.015867,0.0635,low-confidence,1654987,1655134,FALSE,FALSE,20.2599734077496,147,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.920653,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01257-and-BU_ATCC8492_01258,NA,blank,blank,NA,12,7,0.5833,23.86,2,8,-1,too_short,0,0,12,0,not_essential,1,0,0.902335,0.080496,0.017169,0.0805,low-confidence,1654987,1655134,FALSE,FALSE,18.8446618655958,147,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.902335,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01258-and-BU_ATCC8492_01259,NA,blank,blank,NA,5,4,0.8333,4.2,1,2,-1,too_short,0,0,6,0,not_essential,1,0,0.862624,0.108315,0.029061,0.1083,low-confidence,1655288,1655322,FALSE,FALSE,42,34,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.862624,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01258-and-BU_ATCC8492_01259,NA,blank,blank,NA,5,3,0.6667,14.75,2,5,-1,too_short,0,0,6,0,not_essential,1,0,0.915907,0.068561,0.015532,0.0686,low-confidence,1655288,1655322,FALSE,FALSE,41.9925788497217,34,not_essential,low-confidence_or_ambiguous,too_short,unclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.915907,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01259-and-BU_ATCC8492_01260,NA,blank,blank,NA,33,25,0.7576,25.24,2,9,0,not_essential,0,0,33,0,not_essential,1,0,0.885799,0.092389,0.021812,0.0924,low-confidence,1656271,1656733,FALSE,FALSE,40.2998075347939,462,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.885799,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01259-and-BU_ATCC8492_01260,NA,blank,blank,NA,33,24,0.7273,35.21,2,9,0,not_essential,5,0,28,0,not_essential,0.848,0,0.698575,0.25043,0.050996,0.2504,ambiguous,1656271,1656733,FALSE,FALSE,40.5845590987254,462,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.698575,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01260-and-BU_ATCC8492_01261,NA,blank,blank,NA,5,5,1,67,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0.038539,0.792122,0.169339,0.7921,NA,1659866,1659942,FALSE,FALSE,35.455856050303,76,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.792122,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01260-and-BU_ATCC8492_01261,NA,blank,blank,NA,5,5,1,110.8,0,0,-1,too_short,0,0,5,0,not_essential,1,0,0,0.809278,0.190722,0.8093,NA,1659866,1659942,FALSE,FALSE,41.8673925445348,76,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.809278,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01261-and-BU_ATCC8492_01262,NA,blank,blank,NA,42,28,0.6667,74.25,6,30,0.00365,not_essential,0,9,33,0,not_essential,0.786,0,0.026582,0.805056,0.168362,0.8051,NA,1660291,1660792,FALSE,FALSE,40.5131606346366,501,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.805056,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01261-and-BU_ATCC8492_01262,NA,blank,blank,NA,42,29,0.6905,60.28,8,41,0.0583,uncertain,0,11,31,0,not_essential,0.738,0,0.023489,0.818676,0.157836,0.8187,NA,1660291,1660792,FALSE,FALSE,39.8392977544753,501,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.818676,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01265-and-BU_ATCC8492_01266,NA,blank,blank,NA,14,12,0.8571,148.25,1,2,-1,too_short,0,0,14,0,not_essential,1,0,0,0.782473,0.217527,0.7825,NA,1663378,1663538,FALSE,FALSE,27.2124305265454,160,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.782473,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01265-and-BU_ATCC8492_01266,NA,blank,blank,NA,14,13,0.9286,81.85,1,2,-1,too_short,0,0,14,0,not_essential,1,0,1.4E-05,0.831671,0.168314,0.8317,NA,1663378,1663538,FALSE,FALSE,28.7722439178463,160,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.831671,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01266-and-BU_ATCC8492_01267,NA,blank,blank,NA,21,17,0.8095,36.71,2,7,0,not_essential,0,0,21,0,not_essential,1,0,0.780595,0.179046,0.040359,0.179,low-confidence,1664493,1664928,FALSE,FALSE,31.7146764833202,435,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.780595,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01266-and-BU_ATCC8492_01267,NA,blank,blank,NA,21,14,0.6667,21,3,86,0,not_essential,0,3,18,0,not_essential,0.857,0,0.899819,0.082275,0.017906,0.0823,low-confidence,1664493,1664928,FALSE,FALSE,28.7808998607686,435,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.899819,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01267-and-BU_ATCC8492_01268,NA,blank,blank,NA,6,6,1,66.67,0,0,-1,too_short,0,0,6,0,not_essential,1,0,0.040775,0.790248,0.168977,0.7902,NA,1668139,1668236,FALSE,FALSE,41.3037867177522,97,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.790248,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01267-and-BU_ATCC8492_01268,NA,blank,blank,NA,6,4,0.6667,43.25,1,2,-1,too_short,0,0,6,0,not_essential,1,0,0.464902,0.446833,0.088265,0.4468,ambiguous,1668139,1668236,FALSE,FALSE,41.9502688172043,97,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.464902,probGD,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01268-and-BU_ATCC8492_01269,NA,blank,blank,NA,5,4,0.8,7.25,1,2,-1,too_short,0,0,5,0,not_essential,1,0,0.883705,0.092128,0.024167,0.0921,low-confidence,1668576,1668750,FALSE,FALSE,32.2996429867994,174,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.883705,probGD,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01268-and-BU_ATCC8492_01269,NA,blank,blank,NA,5,4,0.8,63.5,1,2,-1,too_short,0,0,5,0,not_essential,1,0,0.007507,0.83103,0.161463,0.831,NA,1668576,1668750,FALSE,FALSE,32.735997635322,174,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.83103,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01269-and-BU_ATCC8492_01270,NA,blank,blank,NA,25,23,0.92,126.83,1,2,0,not_essential,0,0,25,0,not_essential,1,0,0,0.804036,0.195964,0.804,NA,1669375,1669774,FALSE,FALSE,40.6429094209078,399,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.804036,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01269-and-BU_ATCC8492_01270,NA,blank,blank,NA,25,19,0.76,78.21,2,25,0,not_essential,0,0,25,0,not_essential,1,0,9.5E-05,0.835128,0.164777,0.8351,NA,1669375,1669774,FALSE,FALSE,39.7744692713529,399,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.835128,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01272-and-BU_ATCC8492_01273,NA,blank,blank,NA,21,18,0.8571,71.06,1,2,0,not_essential,0,0,21,0,not_essential,1,0,0.030228,0.80072,0.169052,0.8007,NA,1674811,1675267,FALSE,FALSE,40.2658145116956,456,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.80072,probNE,not_essential,not_essential
uniformis,solid,intergenic,IG-between-BU_ATCC8492_01272-and-BU_ATCC8492_01273,NA,blank,blank,NA,21,17,0.8095,63.06,1,2,0,not_essential,0,0,21,0,not_essential,1,0,0.008178,0.830368,0.161454,0.8304,NA,1674811,1675267,FALSE,FALSE,39.429034390228,456,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.830368,probNE,not_essential,not_essential
uniformis,liquid,intergenic,IG-between-BU_ATCC8492_01273-and-BU_ATCC8492_01274,NA,blank,blank,NA,35,29,0.8286,37.52,2,6,0,not_essential,0,0,35,0,not_essential,1,0,0.759746,0.196128,0.044127,0.1961,low-confidence,1678253,1678910,FALSE,FALSE,16.9219981047016,657,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.759746,probGD,not_essential,not_essential
