locus_tag	uniprot_id	string_protein_id
BU_ATCC8492_02568	A7V3Z3	820.ERS852554_00779
BU_ATCC8492_02569	A7V3Z5	820.ERS852554_00778
BU_ATCC8492_02570	A7V3Z7	820.ERS852554_00777
BU_ATCC8492_02571	A7V3Z8	820.ERS852554_00776
BU_ATCC8492_02572	A7V3Z9	820.ERS852554_00775
BU_ATCC8492_02573	A7V400	820.ERS852554_00774
BU_ATCC8492_02574	A7V402	820.ERS852554_00773
BU_ATCC8492_02575	A7V404	820.ERS852554_00772
BU_ATCC8492_02576	A7V405	820.ERS852554_00771
BU_ATCC8492_02577	A7V406	820.ERS852554_00770
BU_ATCC8492_02578	A7V407	820.ERS852554_00769
BU_ATCC8492_02579	A7V408	820.ERS852554_00768
BU_ATCC8492_02580	A7V409	820.ERS852554_00767
BU_ATCC8492_02581	A7V410	820.ERS852554_00766
BU_ATCC8492_02582	A7V412	820.ERS852554_00765
BU_ATCC8492_02583	A7V413	820.ERS852554_00764
BU_ATCC8492_02584	A7V414	820.ERS852554_00763
BU_ATCC8492_02585	A7V415	820.ERS852554_00762
BU_ATCC8492_02586	A7V416	820.ERS852554_00761
BU_ATCC8492_02587	A7V418	820.ERS852554_00760
BU_ATCC8492_02588	A7V419	820.ERS852554_00759
BU_ATCC8492_02589	A7V420	820.ERS852554_00758
BU_ATCC8492_02590	A7V421	820.ERS852554_00757
BU_ATCC8492_02591	A7V422	820.ERS852554_00756
BU_ATCC8492_02592	A7V423	820.ERS852554_00755
BU_ATCC8492_02593	A7V424	820.ERS852554_00754
BU_ATCC8492_02594	A7V425	820.ERS852554_00753
BU_ATCC8492_02595	A7V426	820.ERS852554_00752
BU_ATCC8492_02596	A7V427	820.ERS852554_00751
BU_ATCC8492_02597	A7V428	820.ERS852554_00750
BU_ATCC8492_02598	A7V429	820.ERS852554_00749
BU_ATCC8492_02599	A7V431	820.ERS852554_00748
BU_ATCC8492_02600	A7V432	820.ERS852554_00747
BU_ATCC8492_02607		820.ERS852554_00740
BU_ATCC8492_02608		820.ERS852554_00739
BU_ATCC8492_02609	A7UXT7	820.ERS852554_00738
BU_ATCC8492_02610	A7UXT6	820.ERS852554_00737
BU_ATCC8492_02611	A7UXT5	820.ERS852554_00736
BU_ATCC8492_02612	A7UXT4	820.ERS852554_00735
BU_ATCC8492_02613	A7UXT2	820.ERS852554_00734
BU_ATCC8492_02614	A7UXT1	820.ERS852554_00733
BU_ATCC8492_02615	A7UXT0	820.ERS852554_00732
BU_ATCC8492_02617	A7UXS8	820.ERS852554_03682
BU_ATCC8492_02618	A7UXS7	820.ERS852554_03682
BU_ATCC8492_02619	A7UXS6	820.ERS852554_02567
BU_ATCC8492_02620	A7UXS5	820.ERS852554_01156
BU_ATCC8492_02627	A7UXR4	820.ERS852554_03193
BU_ATCC8492_02628	A7UXR3	820.ERS852554_00337
BU_ATCC8492_02629	A7UXR2	820.ERS852554_00338
BU_ATCC8492_02630	A7UXR1	820.ERS852554_00339
BU_ATCC8492_02632	A7UXQ9	820.ERS852554_00341
BU_ATCC8492_02633	A7UXQ8	820.ERS852554_00342
BU_ATCC8492_02634	A7UXQ7	820.ERS852554_03201
BU_ATCC8492_02635	A7UXQ6	820.ERS852554_03938
BU_ATCC8492_02636	A7UXQ5	820.ERS852554_01064
BU_ATCC8492_02637	A7UXQ4	820.ERS852554_03203
BU_ATCC8492_02638	A7UXQ3	820.ERS852554_00346
BU_ATCC8492_02639	A7UXQ2	820.ERS852554_03205
BU_ATCC8492_02641	A7UXQ0	820.ERS852554_00350
BU_ATCC8492_02642	A7UZB3	820.ERS852554_00351
BU_ATCC8492_02643	A7UZA9	820.ERS852554_00352
BU_ATCC8492_02644	A7UZA8	820.ERS852554_00353
BU_ATCC8492_02645	A7UZA7	820.ERS852554_00354
BU_ATCC8492_02646	A7UZA6	820.ERS852554_00357
BU_ATCC8492_02647	A7UZA5	820.ERS852554_01588
BU_ATCC8492_02651	A7UZA0	820.ERS852554_03923
BU_ATCC8492_02652	A7UZ99	820.ERS852554_03922
BU_ATCC8492_02653	A7UZ98	820.ERS852554_01948
BU_ATCC8492_02654	A7UZ97	820.ERS852554_03921
BU_ATCC8492_02656	A7UZ94	820.ERS852554_03920
BU_ATCC8492_02657	A7UZ93	820.ERS852554_03919
BU_ATCC8492_02658	A7UZ91	820.ERS852554_03614
BU_ATCC8492_02659	A7UZ88	820.ERS852554_03220
BU_ATCC8492_02660	A7UZ87	820.ERS852554_00459
BU_ATCC8492_02661	A7UZ86	820.ERS852554_00458
BU_ATCC8492_02662	A7UZ85	820.ERS852554_03666
BU_ATCC8492_02664	A7UZ83	820.ERS852554_02562
BU_ATCC8492_02665	A7UZ82	820.ERS852554_00748
BU_ATCC8492_02667	A7UZ80	820.ERS852554_03666
BU_ATCC8492_02671	A7UZ75	820.ERS852554_03234
BU_ATCC8492_02672	A7UZ74	820.ERS852554_00363
BU_ATCC8492_02673	A7UZ73	820.ERS852554_00462
BU_ATCC8492_02674	A7UZ70	820.ERS852554_00730
BU_ATCC8492_02675	A7UZ69	820.ERS852554_00729
BU_ATCC8492_02677	A7UZ67	820.ERS852554_00728
BU_ATCC8492_02678	A7UZ66	820.ERS852554_00727
BU_ATCC8492_02679	A7UZ65	820.ERS852554_02188
BU_ATCC8492_02680	A7UZ64	820.ERS852554_00726
BU_ATCC8492_02681	A7UZ63	820.ERS852554_00725
BU_ATCC8492_02682	A7UZ62	820.ERS852554_00724
BU_ATCC8492_02683	A7UZ60	820.ERS852554_00723
BU_ATCC8492_02684	A7UZ59	820.ERS852554_00722
BU_ATCC8492_02685	A7UZ58	820.ERS852554_00721
BU_ATCC8492_02686	A7UZ56	820.ERS852554_00720
BU_ATCC8492_02687	A7UZ55	820.ERS852554_00719
BU_ATCC8492_02688	A7UZ54	820.ERS852554_00718
BU_ATCC8492_02689	A7UZ53	820.ERS852554_00717
BU_ATCC8492_02690	A7UZ52	820.ERS852554_00716
BU_ATCC8492_02691	A7UZ50	820.ERS852554_00715
BU_ATCC8492_02692	A7UZ48	820.ERS852554_00714
BU_ATCC8492_02693	A7UZ46	820.ERS852554_00713
BU_ATCC8492_02694	A7UZ45	820.ERS852554_00712
BU_ATCC8492_02695	A7UZ43	820.ERS852554_00711
BU_ATCC8492_02696	A7UZ42	820.ERS852554_00710
BU_ATCC8492_02697	A7UZ41	820.ERS852554_00709
BU_ATCC8492_02698	A7UZ40	820.ERS852554_00708
BU_ATCC8492_02699	A7UZ39	820.ERS852554_00707
BU_ATCC8492_02700	A7UZ38	820.ERS852554_00706
BU_ATCC8492_02701	A7UZ37	820.ERS852554_00705
BU_ATCC8492_02702	A7UZ35	820.ERS852554_00704
BU_ATCC8492_02703	A7UZ34	820.ERS852554_00703
BU_ATCC8492_02704	A7UZ33	820.ERS852554_00702
BU_ATCC8492_02705	A7UZ32	820.ERS852554_00701
BU_ATCC8492_02706	A7UZ30	820.ERS852554_00700
BU_ATCC8492_02707	A7UZ29	820.ERS852554_00699
BU_ATCC8492_02708	A7V5Y8	820.ERS852554_00698
BU_ATCC8492_02709	A7UZ27	820.ERS852554_00697
BU_ATCC8492_02710	A7UZ26	820.ERS852554_00696
BU_ATCC8492_02711	A7V5Y5	820.ERS852554_00695
BU_ATCC8492_02712	A7UZ21	820.ERS852554_00694
BU_ATCC8492_02713	A7V5X8	820.ERS852554_00693
BU_ATCC8492_02714	A7V5X7	820.ERS852554_00692
BU_ATCC8492_02715	A7V5X6	820.ERS852554_00691
BU_ATCC8492_02717	A7V5X4	820.ERS852554_00686
BU_ATCC8492_02719	A7V5X2	820.ERS852554_00829
BU_ATCC8492_02720	A7V5X1	820.ERS852554_00683
BU_ATCC8492_02721	A7V5X0	820.ERS852554_00681
BU_ATCC8492_02722	A7V5W7	820.ERS852554_00680
BU_ATCC8492_02723	A7V5W6	820.ERS852554_00679
BU_ATCC8492_02724	A7V5W5	820.ERS852554_00678
BU_ATCC8492_02725	A7V5W4	820.ERS852554_00677
BU_ATCC8492_02726	A7V5W3	820.ERS852554_00676
BU_ATCC8492_02731	A7V5V8	820.ERS852554_01964
BU_ATCC8492_02735	A7V5V3	820.ERS852554_01521
BU_ATCC8492_02738		820.ERS852554_00580
BU_ATCC8492_02740	A7V5U8	820.ERS852554_01758
BU_ATCC8492_02744	A7V5U4	820.ERS852554_01530
BU_ATCC8492_02745	A7V5U3	820.ERS852554_00574
BU_ATCC8492_02746	A7V5U2	820.ERS852554_00093
BU_ATCC8492_02748	A7V5U0	820.ERS852554_00667
BU_ATCC8492_02749		820.ERS852554_00666
BU_ATCC8492_02750	A7V5T9	820.ERS852554_00665
BU_ATCC8492_02751	A7V5T8	820.ERS852554_00664
BU_ATCC8492_02752	A7V5T6	820.ERS852554_00663
BU_ATCC8492_02753	A7V5T5	820.ERS852554_00662
BU_ATCC8492_02754	A7V5T4	820.ERS852554_00661
BU_ATCC8492_02755	A7V5T3	820.ERS852554_00660
BU_ATCC8492_02756	A7V5T2	820.ERS852554_00659
BU_ATCC8492_02757	A7V5T0	820.ERS852554_00658
BU_ATCC8492_02758	A7V5S9	820.ERS852554_00657
BU_ATCC8492_02759	A7V5S8	820.ERS852554_00656
BU_ATCC8492_02760	A7V5S7	820.ERS852554_00655
BU_ATCC8492_02761	A7V5S6	820.ERS852554_00654
BU_ATCC8492_02762	A7V5S5	820.ERS852554_00653
BU_ATCC8492_02763	A7V5S4	820.ERS852554_00652
BU_ATCC8492_02764	A7V5S3	820.ERS852554_00651
BU_ATCC8492_02765	A7V5S2	820.ERS852554_00650
BU_ATCC8492_02766	A7V5S0	820.ERS852554_00649
BU_ATCC8492_02767	A7V5R9	820.ERS852554_00648
BU_ATCC8492_02768	A7V5R6	820.ERS852554_00647
BU_ATCC8492_02769	A7V5R5	820.ERS852554_00646
BU_ATCC8492_02770	A7V5R3	820.ERS852554_00645
BU_ATCC8492_02771	A7V5R2	820.ERS852554_00644
BU_ATCC8492_02772	A7V5R1	820.ERS852554_00643
BU_ATCC8492_02773	A7V5R0	820.ERS852554_00642
BU_ATCC8492_02774	A7V5Q9	820.ERS852554_00641
BU_ATCC8492_02775	A7V5Q8	820.ERS852554_00640
BU_ATCC8492_02776	A7V5Q7	820.ERS852554_00639
BU_ATCC8492_02777	A7V5Q6	820.ERS852554_00638
BU_ATCC8492_02778	A7V5Q5	820.ERS852554_00637
BU_ATCC8492_02779	A7V5Q4	820.ERS852554_00636
BU_ATCC8492_02780	A7V5Q3	820.ERS852554_00635
BU_ATCC8492_02781	A7V5Q1	820.ERS852554_00632
BU_ATCC8492_02782	A7V5Q0	820.ERS852554_00631
BU_ATCC8492_02783	A7V5P9	820.ERS852554_00630
BU_ATCC8492_02784	A7V5P8	820.ERS852554_00629
BU_ATCC8492_02785	A7V5P7	820.ERS852554_00628
BU_ATCC8492_02786	A7V5P6	820.ERS852554_00627
BU_ATCC8492_02787	A7V5P5	820.ERS852554_00626
BU_ATCC8492_02788	A7V5P3	820.ERS852554_03964
BU_ATCC8492_02789	A7V5P2	820.ERS852554_00466
BU_ATCC8492_02790	A7V5N7	820.ERS852554_00427
BU_ATCC8492_02791	A7V5N6	820.ERS852554_00428
BU_ATCC8492_02792	A7V5N5	820.ERS852554_00429
BU_ATCC8492_02793	A7V5N4	820.ERS852554_00430
BU_ATCC8492_02794	A7V5N3	820.ERS852554_00431
BU_ATCC8492_02795	A7V5N2	820.ERS852554_00432
BU_ATCC8492_02796	A7V5N1	820.ERS852554_00433
BU_ATCC8492_02797	A7V5N0	820.ERS852554_00434
BU_ATCC8492_02798	A7V5M9	820.ERS852554_00438
BU_ATCC8492_02800	A7V5M5	820.ERS852554_00350
BU_ATCC8492_02802	A7V5M2	820.ERS852554_00351
BU_ATCC8492_02803	A7V5L8	820.ERS852554_01616
BU_ATCC8492_02806	A7V5L5	820.ERS852554_00734
BU_ATCC8492_02812	A7V5K9	820.ERS852554_02308
BU_ATCC8492_02816	A7V5K3	820.ERS852554_01158
BU_ATCC8492_02817	A7V5K1	820.ERS852554_03237
BU_ATCC8492_02818	A7V5K0	820.ERS852554_00466
BU_ATCC8492_02820	A7V5J8	820.ERS852554_01590
BU_ATCC8492_02823	A7V5J5	820.ERS852554_00625
BU_ATCC8492_02824	A7V5J4	820.ERS852554_00624
BU_ATCC8492_02825	A7V5J3	820.ERS852554_00623
BU_ATCC8492_02826	A7V5J2	820.ERS852554_00622
BU_ATCC8492_02827	A7V5J1	820.ERS852554_00621
BU_ATCC8492_02829	A7V5I9	820.ERS852554_00620
BU_ATCC8492_02830	A7V5I8	820.ERS852554_00619
BU_ATCC8492_02831	A7V5I7	820.ERS852554_00618
BU_ATCC8492_02832	A7V5I6	820.ERS852554_00617
BU_ATCC8492_02833	A7V5I5	820.ERS852554_00616
BU_ATCC8492_02834	A7V5I4	820.ERS852554_00615
BU_ATCC8492_02835	A7V5I3	820.ERS852554_00614
BU_ATCC8492_02836	A7V5I2	820.ERS852554_00613
BU_ATCC8492_02837	A7V5I1	820.ERS852554_00612
BU_ATCC8492_02838	A7V5I0	820.ERS852554_00611
BU_ATCC8492_02839	A7V5H9	820.ERS852554_00610
BU_ATCC8492_02840	A7V5H8	820.ERS852554_00609
BU_ATCC8492_02842	A7V5H7	820.ERS852554_02919
BU_ATCC8492_02844		820.ERS852554_03667
BU_ATCC8492_02845		820.ERS852554_01088
BU_ATCC8492_02846	A7V5H2	820.ERS852554_00607
BU_ATCC8492_02847	A7V5H1	820.ERS852554_00606
BU_ATCC8492_02848	A7V5H0	820.ERS852554_00605
BU_ATCC8492_02849	A7V5G9	820.ERS852554_00604
BU_ATCC8492_02850	A7V5G8	820.ERS852554_00603
BU_ATCC8492_02851	A7V5G7	820.ERS852554_00602
BU_ATCC8492_02852	A7V5G6	820.ERS852554_00601
BU_ATCC8492_02853	A7V5G5	820.ERS852554_00600
BU_ATCC8492_02854	A7V5G4	820.ERS852554_00599
BU_ATCC8492_02855	A7V5G3	820.ERS852554_00598
BU_ATCC8492_02856	A7V5G2	820.ERS852554_00597
BU_ATCC8492_02857	A7V5G1	820.ERS852554_00596
BU_ATCC8492_02858	A7V5G0	820.ERS852554_00595
BU_ATCC8492_02859	A7V5F9	820.ERS852554_00594
BU_ATCC8492_02860	A7V5F7	820.ERS852554_00593
BU_ATCC8492_02861	A7V3X4	820.ERS852554_00592
BU_ATCC8492_02862	A7V5F4	820.ERS852554_00591
BU_ATCC8492_02863	A7V5F2	820.ERS852554_00590
BU_ATCC8492_02864	A7V5F1	820.ERS852554_00589
BU_ATCC8492_02865	A7V5E9	820.ERS852554_00588
BU_ATCC8492_02866	A7V5E7	820.ERS852554_00587
BU_ATCC8492_02867	A7V5E6	820.ERS852554_00586
BU_ATCC8492_02868	A7V5E4	820.ERS852554_03554
BU_ATCC8492_02871	A7V5E0	820.ERS852554_02794
BU_ATCC8492_02872	A7V5D9	820.ERS852554_02800
BU_ATCC8492_02874	A7V5D7	820.ERS852554_03436
BU_ATCC8492_02878	A7V5D3	820.ERS852554_00572
BU_ATCC8492_02879	A7V5D2	820.ERS852554_00571
BU_ATCC8492_02880	A7V5D1	820.ERS852554_00570
BU_ATCC8492_02881	A7V5D0	820.ERS852554_00569
BU_ATCC8492_02882	A7V5C9	820.ERS852554_00568
BU_ATCC8492_02883	A7V5C8	820.ERS852554_00567
BU_ATCC8492_02884	A7V5C7	820.ERS852554_00566
BU_ATCC8492_02885	A7V5C6	820.ERS852554_00565
BU_ATCC8492_02887	A7V5C4	820.ERS852554_00563
BU_ATCC8492_02888	A7V5C3	820.ERS852554_00562
BU_ATCC8492_02889	A7V5C1	820.ERS852554_00561
BU_ATCC8492_02890	A7V5C0	820.ERS852554_00560
BU_ATCC8492_02891	A7V5B9	820.ERS852554_00559
BU_ATCC8492_02892	A7V5B8	820.ERS852554_00558
BU_ATCC8492_02893	A7V5B7	820.ERS852554_00557
BU_ATCC8492_02894	A7V5B6	820.ERS852554_00556
BU_ATCC8492_02895	A7V5B4	820.ERS852554_00555
BU_ATCC8492_02896	A7V5B3	820.ERS852554_00554
BU_ATCC8492_02897	A7V5B2	820.ERS852554_00553
BU_ATCC8492_02898	A7V5B1	820.ERS852554_00552
BU_ATCC8492_02899	A7V5B0	820.ERS852554_00551
BU_ATCC8492_02900	A7V5A9	820.ERS852554_00550
BU_ATCC8492_02901	A7V5A8	820.ERS852554_00549
BU_ATCC8492_02902	A7V5A7	820.ERS852554_00548
BU_ATCC8492_02903	A7V5A5	820.ERS852554_00546
BU_ATCC8492_02904	A7V5A4	820.ERS852554_00545
BU_ATCC8492_02905	A7V5A3	820.ERS852554_00544
BU_ATCC8492_02906	A7V5A2	820.ERS852554_00543
BU_ATCC8492_02907	A7V5A1	820.ERS852554_00542
BU_ATCC8492_02908	A7V5A0	820.ERS852554_00541
BU_ATCC8492_02909	A7V599	820.ERS852554_00540
BU_ATCC8492_02910	A7V598	820.ERS852554_00539
BU_ATCC8492_02911	A7V597	820.ERS852554_00538
BU_ATCC8492_02912	A7V596	820.ERS852554_00537
BU_ATCC8492_02913	A7V595	820.ERS852554_00536
BU_ATCC8492_02914	A7V594	820.ERS852554_00535
BU_ATCC8492_02915	A7V593	820.ERS852554_00534
BU_ATCC8492_02916	A7V591	820.ERS852554_00533
BU_ATCC8492_02917	A7V590	820.ERS852554_00532
BU_ATCC8492_02918	A7V588	820.ERS852554_00531
BU_ATCC8492_02919	A7V586	820.ERS852554_00530
BU_ATCC8492_02920	A7V585	820.ERS852554_00529
BU_ATCC8492_02921	A7V584	820.ERS852554_00528
BU_ATCC8492_02922	A7V583	820.ERS852554_00527
BU_ATCC8492_02923	A7V582	820.ERS852554_00526
BU_ATCC8492_02924	A7V581	820.ERS852554_00525
BU_ATCC8492_02925	A7V578	820.ERS852554_00524
BU_ATCC8492_02926	A7V575	820.ERS852554_00523
BU_ATCC8492_02927	A7V574	820.ERS852554_00522
BU_ATCC8492_02928	A7V573	820.ERS852554_00521
BU_ATCC8492_02929	A7V572	820.ERS852554_00520
BU_ATCC8492_02930	A7V571	820.ERS852554_00519
BU_ATCC8492_02931	A7V570	820.ERS852554_00518
BU_ATCC8492_02932	A7V569	820.ERS852554_00517
BU_ATCC8492_02933	A7V568	820.ERS852554_00516
BU_ATCC8492_02934	A7V567	820.ERS852554_00515
BU_ATCC8492_02935	A7V566	820.ERS852554_00514
BU_ATCC8492_02937	A7V564	820.ERS852554_03705
BU_ATCC8492_02949	A7V550	820.ERS852554_00253
BU_ATCC8492_02967	A7V531	820.ERS852554_01230
BU_ATCC8492_02968	A7V530	820.ERS852554_01156
BU_ATCC8492_02982	A7V510	820.ERS852554_01829
BU_ATCC8492_02985	A7V507	820.ERS852554_03439
BU_ATCC8492_02988	A7V504	820.ERS852554_00233
BU_ATCC8492_02991	A7V500	820.ERS852554_03017
BU_ATCC8492_02994		820.ERS852554_01088
BU_ATCC8492_02995		820.ERS852554_03667
BU_ATCC8492_02996	A7UXL9	820.ERS852554_00275
BU_ATCC8492_03000		820.ERS852554_03667
BU_ATCC8492_03001		820.ERS852554_01088
BU_ATCC8492_03002	A7UZK6	820.ERS852554_00257
BU_ATCC8492_03003	A7UZK5	820.ERS852554_00256
BU_ATCC8492_03004	A7UZK4	820.ERS852554_00255
BU_ATCC8492_03005	A7UZK3	820.ERS852554_00254
BU_ATCC8492_03007	A7UZK1	820.ERS852554_00252
BU_ATCC8492_03009		820.ERS852554_00505
BU_ATCC8492_03013		820.ERS852554_00512
BU_ATCC8492_03014	A7UZJ6	820.ERS852554_00511
BU_ATCC8492_03015	A7UZJ5	820.ERS852554_00510
BU_ATCC8492_03016	A7UZJ4	820.ERS852554_00509
BU_ATCC8492_03017	A7UZJ3	820.ERS852554_00508
BU_ATCC8492_03018	A7UZJ2	820.ERS852554_00507
BU_ATCC8492_03019	A7UZJ1	820.ERS852554_00506
BU_ATCC8492_03020	A7UZJ0	820.ERS852554_00505
BU_ATCC8492_03021	A7UZI9	820.ERS852554_00504
BU_ATCC8492_03022	A7UZI8	820.ERS852554_00503
BU_ATCC8492_03023		820.ERS852554_00502
BU_ATCC8492_03028	A7UZI1	820.ERS852554_03156
BU_ATCC8492_03029	A7UZI0	820.ERS852554_00502
BU_ATCC8492_03030	A7UZH9	820.ERS852554_00501
BU_ATCC8492_03031	A7UZH8	820.ERS852554_00500
BU_ATCC8492_03032	A7UZH7	820.ERS852554_00499
BU_ATCC8492_03033	A7UZH6	820.ERS852554_00498
BU_ATCC8492_03034	A7UZH5	820.ERS852554_00497
BU_ATCC8492_03035	A7UZH4	820.ERS852554_00496
BU_ATCC8492_03036	A7UZH3	820.ERS852554_00495
BU_ATCC8492_03037	A7UZH2	820.ERS852554_00494
BU_ATCC8492_03038	A7UZH1	820.ERS852554_00493
BU_ATCC8492_03039	A7UZH0	820.ERS852554_00492
BU_ATCC8492_03040	A7UZG9	820.ERS852554_00490
BU_ATCC8492_03041	A7UZG8	820.ERS852554_00489
BU_ATCC8492_03042	A7UZG7	820.ERS852554_00488
BU_ATCC8492_03043	A7UZG6	820.ERS852554_00487
BU_ATCC8492_03044	A7UZG5	820.ERS852554_00486
BU_ATCC8492_03045	A7UZG4	820.ERS852554_00485
BU_ATCC8492_03046	A7UZG2	820.ERS852554_00484
BU_ATCC8492_03047		820.ERS852554_00483
BU_ATCC8492_03048	A7UZF9	820.ERS852554_00482
BU_ATCC8492_03049	A7UZF8	820.ERS852554_00379
BU_ATCC8492_03054	A7UZF4	820.ERS852554_00481
BU_ATCC8492_03055	A7UZF3	820.ERS852554_00480
BU_ATCC8492_03056	A7UZF2	820.ERS852554_00479
BU_ATCC8492_03057	A7UZF1	820.ERS852554_00478
BU_ATCC8492_03058		820.ERS852554_00477
BU_ATCC8492_03059	A7UZF0	820.ERS852554_00476
BU_ATCC8492_03060	A7UZE9	820.ERS852554_00475
BU_ATCC8492_03061	A7UZE8	820.ERS852554_00474
BU_ATCC8492_03062	A7UZE7	820.ERS852554_00473
BU_ATCC8492_03063	A7UZE6	820.ERS852554_00472
BU_ATCC8492_03064	A7UZE5	820.ERS852554_00471
BU_ATCC8492_03065	A7UZE4	820.ERS852554_00470
BU_ATCC8492_03066	A7UZE3	820.ERS852554_00469
BU_ATCC8492_03067	A7UZE2	820.ERS852554_00468
BU_ATCC8492_03068	A7UZE1	820.ERS852554_00467
BU_ATCC8492_03069	A7UZD9	820.ERS852554_00323
BU_ATCC8492_03070	A7UZD8	820.ERS852554_00322
BU_ATCC8492_03071	A7UZD6	820.ERS852554_00321
BU_ATCC8492_03073	A7UZD5	820.ERS852554_00319
BU_ATCC8492_03074	A7UZD4	820.ERS852554_00318
BU_ATCC8492_03075	A7UZD3	820.ERS852554_00317
BU_ATCC8492_03076	A7UZD2	820.ERS852554_00316
BU_ATCC8492_03077	A7UZD1	820.ERS852554_00315
BU_ATCC8492_03078	A7UZD0	820.ERS852554_00314
BU_ATCC8492_03079	A7UZC9	820.ERS852554_00313
BU_ATCC8492_03080	A7UZC8	820.ERS852554_00312
BU_ATCC8492_03081	A7UZC7	820.ERS852554_00311
BU_ATCC8492_03082	A7UZC6	820.ERS852554_00310
BU_ATCC8492_03083	A7UZC5	820.ERS852554_00309
BU_ATCC8492_03084	A7UZC4	820.ERS852554_00308
BU_ATCC8492_03085	A7UZC3	820.ERS852554_00307
BU_ATCC8492_03086	A7UZC2	820.ERS852554_00306
BU_ATCC8492_03087		820.ERS852554_00305
BU_ATCC8492_03088	A7UZC1	820.ERS852554_00304
BU_ATCC8492_03089	A7UZB9	820.ERS852554_00303
BU_ATCC8492_03090	A7UZB8	820.ERS852554_00302
BU_ATCC8492_03091	A7UZB7	820.ERS852554_00301
BU_ATCC8492_03092	A7UZB5	820.ERS852554_00300
BU_ATCC8492_03094		820.ERS852554_00466
BU_ATCC8492_03095		820.ERS852554_01088
BU_ATCC8492_03096		820.ERS852554_03667
BU_ATCC8492_03097	A7V392	820.ERS852554_00213
BU_ATCC8492_03098	A7V391	820.ERS852554_00212
BU_ATCC8492_03099	A7V390	820.ERS852554_00211
BU_ATCC8492_03100	A7V389	820.ERS852554_00210
BU_ATCC8492_03101	A7V387	820.ERS852554_00209
BU_ATCC8492_03102	A7V386	820.ERS852554_00208
BU_ATCC8492_03103	A7V385	820.ERS852554_00207
BU_ATCC8492_03104	A7V384	820.ERS852554_00206
BU_ATCC8492_03105	A7V383	820.ERS852554_00205
BU_ATCC8492_03106	A7V382	820.ERS852554_00204
BU_ATCC8492_03107	A7V381	820.ERS852554_00203
BU_ATCC8492_03108	A7V380	820.ERS852554_00202
BU_ATCC8492_03109	A7V379	820.ERS852554_00201
BU_ATCC8492_03110	A7V378	820.ERS852554_00200
BU_ATCC8492_03111	A7V376	820.ERS852554_00199
BU_ATCC8492_03112	A7V375	820.ERS852554_00198
BU_ATCC8492_03113	A7V374	820.ERS852554_00197
BU_ATCC8492_03114	A7V373	820.ERS852554_00196
BU_ATCC8492_03115	A7V372	820.ERS852554_00195
BU_ATCC8492_03116	A7V371	820.ERS852554_00194
BU_ATCC8492_03117	A7V370	820.ERS852554_00193
BU_ATCC8492_03118	A7V369	820.ERS852554_00192
BU_ATCC8492_03119	A7V368	820.ERS852554_00191
BU_ATCC8492_03120	A7V367	820.ERS852554_00190
BU_ATCC8492_03121	A7V366	820.ERS852554_00189
BU_ATCC8492_03123	A7V364	820.ERS852554_00188
BU_ATCC8492_03124	A7V363	820.ERS852554_00187
BU_ATCC8492_03125	A7V362	820.ERS852554_00186
BU_ATCC8492_03126	A7V361	820.ERS852554_00185
BU_ATCC8492_03127	A7V360	820.ERS852554_00184
BU_ATCC8492_03128	A7V359	820.ERS852554_00183
BU_ATCC8492_03131	A7V358	820.ERS852554_00180
BU_ATCC8492_03132	A7V357	820.ERS852554_00179
BU_ATCC8492_03133	A7V355	820.ERS852554_00178
BU_ATCC8492_03134	A7V354	820.ERS852554_00177
BU_ATCC8492_03135	A7V353	820.ERS852554_00176
BU_ATCC8492_03136	A7V352	820.ERS852554_00175
BU_ATCC8492_03137	A7V350	820.ERS852554_00174
BU_ATCC8492_03138	A7V349	820.ERS852554_00173
BU_ATCC8492_03139	A7V348	820.ERS852554_00172
BU_ATCC8492_03140	A7V347	820.ERS852554_00171
BU_ATCC8492_03141	A7V346	820.ERS852554_00170
BU_ATCC8492_03142	A7V345	820.ERS852554_00169
BU_ATCC8492_03143	A7V344	820.ERS852554_00168
BU_ATCC8492_03144	A7V343	820.ERS852554_00167
BU_ATCC8492_03145	A7V342	820.ERS852554_00166
BU_ATCC8492_03146	A7V341	820.ERS852554_00165
BU_ATCC8492_03147	A7V340	820.ERS852554_00164
BU_ATCC8492_03148	A7V339	820.ERS852554_00163
BU_ATCC8492_03149	A7V338	820.ERS852554_00162
BU_ATCC8492_03150	A7V337	820.ERS852554_00161
BU_ATCC8492_03151	A7V336	820.ERS852554_00160
BU_ATCC8492_03152	A7V335	820.ERS852554_00159
BU_ATCC8492_03153	A7V334	820.ERS852554_00158
BU_ATCC8492_03154	A7V333	820.ERS852554_00157
BU_ATCC8492_03155	A7V332	820.ERS852554_00156
BU_ATCC8492_03156	A7V8X8	820.ERS852554_00155
BU_ATCC8492_03157	A7V330	820.ERS852554_00154
BU_ATCC8492_03158	A7V329	820.ERS852554_00153
BU_ATCC8492_03159	A7V328	820.ERS852554_00152
BU_ATCC8492_03160	A7V327	820.ERS852554_00151
BU_ATCC8492_03161	A7V325	820.ERS852554_00150
BU_ATCC8492_03162	A7V324	820.ERS852554_00149
BU_ATCC8492_03163	A7V323	820.ERS852554_00148
BU_ATCC8492_03164	A7V322	820.ERS852554_00147
BU_ATCC8492_03165	A7V321	820.ERS852554_00146
BU_ATCC8492_03166	A7V320	820.ERS852554_00145
